file,ticid,sector,cadence,best_period_days,max_power,amplitude_percent,peak1_period,peak2_period,peak3_period,peak4_period,peak5_period,peak1_power,peak2_power,peak3_power,peak4_power,peak5_power,power_pass,ref_period,period_agree,power_and_agree,double_dipper,true_period_d
tess2018206045859-s0001-0000000144065872-0120-s_lc.fits,144065872,1,slow,1.089342037601056,0.0864981059764322,0.2576828,1.089342037601056,0.5467434973335118,0.7299741293031129,2.179192150418462,0.4370417515803793,0.0864981059764322,0.0816699571436538,0.0802497722422214,0.0767020207521768,0.0738622366159436,True,1.091427179315165,True,True,False,1.089342037601056
tess2018206045859-s0001-0000000144193715-0120-s_lc.fits,144193715,1,slow,6.60152003454597,0.0027608850908238,0.29793978,6.60152003454597,4.193516563415195,1.6845104802573148,3.4577730498094663,13.938103765319436,0.0027608850908238,0.0017724119944319,0.0015866518791509,0.0014568840788726,0.0011591920866103,False,4.604068075778307,False,False,False,6.60152003454597
tess2018206045859-s0001-0000000149603524-0120-s_lc.fits,149603524,1,slow,2.179193425815669,0.0657144365829208,0.26457787,2.179193425815669,0.882466430301657,1.1066379631162535,1.467864834515979,4.360420263807966,0.0657144365829208,0.0548162064091326,0.0518257410640083,0.0509209353646946,0.0477575611490298,True,2.21259546824814,True,True,False,2.179193425815669
tess2018206045859-s0001-0000000150030205-0120-s_lc.fits,150030205,1,slow,9.978656646714164,0.0038946557605829,0.17415404,9.978656646714164,3.986357724211771,2.96791815912509,5.815711094895483,5.1688065736962665,0.0038946557605829,0.0022326645095774,0.0017353692011176,0.0015920391223601,0.0013827816935309,False,11.265597560380428,False,False,False,9.978656646714164
tess2018206045859-s0001-0000000150098860-0120-s_lc.fits,150098860,1,slow,9.312077631029627,0.001078412297714,0.22022605,9.312077631029627,6.980580633962943,2.404743260511309,0.9357804557962728,4.501214508130952,0.001078412297714,0.000995122561765,0.0008889199323055,0.0008685656061936,0.0007370022640913,False,9.172912745520875,True,False,False,9.312077631029627
tess2018206045859-s0001-0000000150428135-0120-s_lc.fits,150428135,1,slow,5.815673768882309,0.0012974941847142,0.42466521,5.815673768882309,0.0856295798364442,1.3944406342141795,0.0720064818769418,0.0966749556248425,0.0012974941847142,0.0008052461093343,0.0007408155024124,0.000723665115871,0.0007053841246595,False,13.191112429328848,False,False,False,5.815673768882309
tess2018206045859-s0001-0000000201248411-0120-s_lc.fits,201248411,1,slow,6.068934603978237,0.4119521015832844,0.65308094,6.068934603978237,4.360458186990114,12.707547344397282,2.735025469671992,0.2450126735633482,0.4119521015832844,0.1523399700039378,0.0800441288084449,0.0196759012432876,0.006597275823541,True,6.068934603978237,True,True,False,6.068934603978237
tess2018206045859-s0001-0000000231663901-0120-s_lc.fits,231663901,1,slow,1.42288556367065,0.0343104417199829,1.09789848,1.42288556367065,0.714982317448118,0.2862601489004009,0.357463662158189,0.4774466681321239,0.0343104417199829,0.034197058330405,0.0308218574996765,0.0299192450332331,0.0282540408209643,False,9.927337133394124,False,False,False,1.42288556367065
tess2018206045859-s0001-0000000231670397-0120-s_lc.fits,231670397,1,slow,1.3670699377714866,0.0455320693047074,0.26730895,1.3670699377714866,1.017742015283994,0.8201454675677928,2.0509065336685834,4.1036238946794565,0.0455320693047074,0.0378806513919851,0.0339116214359959,0.0338532684010266,0.0325805842116758,False,1.3670699377714866,True,False,False,1.3670699377714866
tess2018206045859-s0001-0000000231702397-0120-s_lc.fits,231702397,1,slow,8.728921701329321,0.0020255318554079,1.61971092,8.728921701329321,0.0822928117582855,3.986309684680267,1.0103753128119166,0.2216346462633381,0.0020255318554079,0.0009181602115635,0.0008562186068763,0.0007827051085264,0.0007721853221587,False,3.427225376884105,False,False,False,8.728921701329321
tess2018206045859-s0001-0000000234523599-0120-s_lc.fits,234523599,1,slow,0.7577567188167377,0.0084997056825021,3.87243509,0.7577567188167377,0.9485232286362484,1.2676583088163649,0.4212000553835467,0.6308753824352754,0.0084997056825021,0.0083401360289654,0.0082980847065271,0.0079077182826078,0.0078028855798568,False,0.4740676651711586,False,False,False,0.7577567188167377
