ra,dec,TIC,2mass_id,KIC,Reinhold,McQuillan,Claytor ,Oelkers,Newton 2016,Newton 2018,Bouma,Walkowicz
110.2495104,-13.9262649,409594381,07205987-1355343,,,,,,,,,
110.2473528,-21.1146384,10827386,07205934-2106527,,,,,,,,,
110.1704109,-33.9223285,320411045,07204090-3355204,,,,,,,,,
110.1685157,37.1405946,371234684,07204044+3708263,,,,,,,,,
110.0076569,-10.5698414,318796593,07200185-1034112,,,,,,,,,
109.3883818,-19.8289392,100389539,07173322-1949443,,,,,,,,,
109.1045212,-31.2443947,98545929,07162509-3114397,,,,,,,,,
108.8251171,14.2626064,440777904,07151801+1415453,,,,,,,,,
108.4523991,-33.4373462,98283926,07134857-3326143,,,,,,,,,
108.301409,-42.4097623,134537478,07131235-4224350,,,,,,,,,
108.0442066,-10.63934,178162579,07121060-1038217,,,,,,,,,
107.8436846,-68.8333403,300038935,07112249-6850006,,,,,,,,,
107.8333348,-35.8505185,97921547,07112000-3551019,,,,,,,,,
107.6002312,-39.0972705,22529346,07102406-3905506,,,,,,,,,
107.4881501,-37.230948,157698565,07095718-3713515,,,,,,,,,
106.6800684,65.857249,88529975,07064320+6551262,,,,,,,,,
106.5298146,-75.8195594,391903064,07060715-7549109,,,,,,,,,
105.4045516,72.4149297,141488193,07013709+7224538,,,,,,,,,
105.0833291,56.8241941,14336130,07001990+5649280,,,,,,,,,
103.5173558,-27.0504156,53750200,06540416-2703013,,,,,,,,,
103.4242023,-5.5360385,282706928,06534181-0532097,,,,,,,,,
103.4128333,12.8815784,387690507,06533906+1252545,,,,,,,,,
102.8474248,-29.0586551,53458803,06512340-2903309,,,,,,,,,
102.7211432,-5.0864557,281909674,06505307-0505112,,,,,,,,,
102.1946233,-0.6727861,36440357,06484671-0040219,,,,,,,,,
102.0798591,-3.1021394,36352297,06481917-0306077,,,,,,,,,
101.9942455,-21.9107112,4616072,06475862-2154385,,,,,,,,,
101.922543,-3.7192892,36105482,06474141-0343094,,,,,,,,,
101.3948048,-33.8816918,52689469,06453475-3352540,,,,,,,,,
101.2772396,0.8152163,234112540,06450653+0048548,,,,,,,,,
101.1275033,-42.7622296,170102285,06443062-4245425,,,,,,,,,
101.1149223,-32.8583878,52640302,06442760-3251302,,,,,,,,,
101.0526207,-0.2991544,280420719,06441262-0017568,,,,,,,,,
100.9561682,-1.0630076,280304863,06434947-0103468,,,,,,,,,
100.8480137,27.2521823,84339983,06432353+2715082,,,,,,,,,
100.8331246,-66.9476563,176956893,06431993-6656515,,,,,,,,,
100.7656871,-1.2964437,280210963,06430376-0117471,,,,,,,,,
100.5712467,-29.77678,172598832,06421710-2946365,,,,,,,,,
100.1951714,9.2573953,220323515,06404684+0915267,,,,,,,,,
99.8979924,25.4824005,284326455,06393552+2528571,,,,,,,,,
99.7345935,-36.64613,147977348,06385630-3638462,,,,,,,,,
99.3641336,-15.4812031,443556801,06372748-1528537,,,,,,,,,
99.2915429,17.5662696,307809773,,,,,,,,,,
99.2630608,1.7675497,281408474,06370314+0146031,,,,,,,,,
98.3511016,-23.486086,47911178,06332426-2329103,,,,,,,,,
98.1724172,-0.0316045,37168957,06324137-0001537,,,,,,,,,
97.7487104,66.3605956,396740648,06305955+6621384,,,,,,,,,
97.7204249,0.2268931,234825296,06305289+0013369,,,,,,,,,
97.636645,29.6722662,86396382,06303279+2940202,,,,,,,,,
97.0957165,-65.5786149,150428135,,,,,,,,,,
97.0335983,-0.1707293,42821097,06280805-0010144,,,,,,,,,
96.7446427,-46.8213635,232038798,06265871-4649171,,,,,,,,,
96.6467023,-38.6072095,119292328,06263519-3836241,,,,,,,,,
95.4162204,11.2516477,263179590,06213989+1115062,,,,,,,,,
95.3088995,53.2950203,241249530,06211411+5317423,,,,,,,,,
94.820735,-4.4222978,250595183,06191697-0425201,,,,,,,,,
94.7929552,73.8275672,138168780,06191038+7349396,,,,,,,,,
94.4447595,-35.706364,124778445,06174675-3542230,,,,,,,,,
94.4042694,31.6103309,239977528,06173702+3136371,,,,,,,,,
94.3363562,-38.3233826,393414358,06172074-3819237,,,,,,,,,
94.2838373,76.21102,445805961,06170789+7612387,,,,,,,,,
94.2064312,24.5958335,83181153,06164957+2435470,,,,,,,,,
94.1644734,-13.987337,34077285,06163947-1359147,,,,,,,,,
94.1120914,-22.5468824,59843967,06162689-2232487,,,,,,,,,
94.0099043,-25.0314111,37770169,06160231-2501519,,,,,,,,,
93.9592639,16.0238459,434398831,06155022+1601261,,,,,,,,,
93.1147397,-23.4924956,124379043,06122753-2329331,,,,,,,,,
93.0578446,-14.6493167,33692729,,,,,,,,,,
92.9361063,-65.8258386,150151262,06114467-6549335,,,,,,,,,
92.6640226,30.9571333,97735908,06103935+3057258,,,,,,,,,
92.1330955,-59.5409853,260128333,06083197-5932280,,,,,,,,,
91.8722801,-25.5948963,37348844,06072933-2535417,,,,,,,,,
91.7996988,-61.9972098,150098860,06071197-6159487,,,,,,,,,
91.5403204,-19.9534443,124029677,06060966-1957118,,,,,,,,,
91.0897193,-16.9653901,306362738,06042146-1657550,,,,,,,,,
91.0036423,55.0199793,445751830,06040089+5501126,,,,,,,,,
90.6436658,-0.5771099,11755687,06023447-0034369,,,,,,,,,
90.4747237,-13.461371,95057860,06015391-1327410,,,,,,,,,
90.3581219,12.5478825,97714451,06012595+1232525,,,,,,,,,
90.3083455,34.7730904,353475866,06011402+3446233,,,,,,,,,
90.0625878,11.8840577,97568467,06001500+1153030,,,,,,,,,
89.5988945,-30.8117992,143143769,05582375-3048424,,,,,,,,,
89.3712733,-83.1297264,261257684,05572938-8307486,,,,,,,,,
89.1300265,-5.0120298,39414571,05563119-0500430,,,,,,,,,
88.3784618,-16.2653974,317548889,05533088-1615537,,,,,,,,,
88.1468079,-19.0316268,33521996,05523523-1901539,,,,,,,,,
88.0929073,-13.3724686,317483660,05522231-1322209,,,,,,,,,
87.679561,-27.6233218,32949762,05504305-2737233,,,,,,,,,
87.4017825,-54.910423,350618622,05493641-5454386,,,,,,,,,
87.1880397,32.0840435,239816546,05484513+3205028,,,,,,,,,
87.1398205,-63.9883286,149603524,05483359-6359183,,,,,,,,,
86.8509737,-60.5213081,149601126,05472416-6031170,,,,,,,,,
86.738228,-11.2353401,66561343,05465717-1114073,,,,,,,,,
85.0800537,11.5626373,144700903,05401918+1133463,,,,,,,,,
84.3267559,-27.9725758,32499655,05371842-2758214,,,,,,,,,
84.2992798,-80.4646041,261136679,,,,,,,,,,
84.1527191,0.8962788,220076110,05363665+0053466,,,,,,,,,
83.8689794,-14.5971909,46432937,05352856-1435504,,,,,,,,,
83.8659288,21.2942417,437856897,05352782+2117396,,,,,,,,,
83.2692502,-26.7238698,31374837,,,,,,,,,,
82.7142134,-36.6309812,192826603,05305145-3637508,,,,,,,,,
82.2900716,-0.3428983,50618703,05290957-0020331,,,,,,,,,
82.1433321,-39.3730456,192790476,05283427-3922232,,,,,,,,,
81.8532824,-14.2767404,94986319,05272482-1416370,,,,,,,,,
81.3488924,-44.4312849,7422496,05252379-4425510,,,,,,,,,
81.3445824,-34.6682491,24358417,05252264-3440059,,,,,,,,,
80.5382418,-30.9708179,78055054,05220915-3058150,,,,,,,,,
80.4212533,-38.656827,167714124,05214111-3839245,,,,,,,,,
80.066927,-4.2392481,4070275,05201599-0414220,,,,,,,,,
79.9516586,21.2591617,6139066,05194836+2115330,,,,,,,,,
79.7682532,-71.8955269,179317684,05190435-7153441,,,,,,,,,
79.621529,1.253439,449197831,05182917+0115139,,,,,,,,,
79.5209381,-80.964384,391949880,05180539-8057527,,,,,,,,,
79.1407971,20.2549034,5882269,05163376+2015184,,,,,,,,,
78.9198197,16.2786991,411839167,05154075+1616435,,,,,,,,,
78.3391194,16.4141986,411697517,05132138+1624510,,,,,,,,,
78.2955912,33.3179532,367366318,05131092+3319054,,,,,,,,,
77.612879,70.391079,417646390,05102703+7023279,,,,,,,,,
76.8673317,16.8676948,293612446,05072816+1652037,,,,,,,,,
76.6496172,-20.2456126,146520535,05063588-2014441,,,,,,,,,
76.3096949,-47.9375391,200322593,05051443-4756154,,,,,,,,,
76.2621295,21.580162,69274518,05050291+2134485,,,,,,,,,
76.0818912,-6.2297801,43647325,05041962-0613473,,,,,,,,,
75.8462827,-54.1777213,220479565,05032306-5410378,,,,,,,,,
75.795382,-30.3994612,1528696,05031090-3023576,,,,,,,,,
75.4801665,50.1311784,259506033,05015525+5007526,,,,,,,,,
75.2996637,-26.0541438,13021029,05011191-2603149,,,,,,,,,
74.7376264,-50.6274153,219344917,,,,,,,,,,
74.6928607,17.2690562,59088823,04584629+1716092,,,,,,,,,
74.5523332,9.9979794,399870368,04581255+0959527,,,,,,,,,
74.5043816,48.3008551,453064665,04580102+4818038,,,,,,,,,
74.4023015,21.6019759,68808155,04573656+2136074,,,,,,,,,
73.9800129,-63.2603301,55652896,04555525-6315362,,,,,,,,,
73.7667927,18.654323,68577662,04550395+1839164,,,,,,,,,
73.7014398,-76.6806061,140691463,04544830-7640498,,,,,,,,,
73.3553101,-32.8003484,1333933,04532526-3248011,,,,,,,,,
72.9005729,-34.2262128,1309019,04513613-3413342,,,,,,,,,
72.6940102,-60.9054608,55525572,04504658-6054196,,,,,,,,,
72.6605916,1.8938365,452808876,04503856+0153381,,,,,,,,,
71.8244347,-17.1151736,117979897,04471785-1706545,,,,,,,,,
71.5549449,-0.8048725,176314383,04461317-0048172,,,,,,,,,
71.110002,16.5185817,436575927,04442635+1631073,,,,,,,,,
71.0281482,84.3642652,428787891,04440676+8421511,,,,,,,,,
70.9975864,-31.9066369,1167538,04435942-3154234,,,,,,,,,
70.4438684,16.6743415,245946724,04414653+1640281,,,,,,,,,
70.4322947,-40.0445299,77287067,04414374-4002404,,,,,,,,,
70.3397665,-32.3204175,170849515,04412154-3219128,,,,,,,,,
70.1493775,25.0098135,150096001,,,,,,,,,,
69.5523415,39.4580035,155867025,04381253+3927299,,,,,,,,,
68.9743955,2.4312732,455036659,04355384+0225526,,,,,,,,,
68.9598159,-64.027039,38846515,04355033-6401373,,,,,,,,,
68.8465093,56.8682691,9443323,04352318+5652055,,,,,,,,,
68.5939529,43.0370395,28900646,04342248+4302148,,,,,,,,,
68.4160804,-51.9573937,259377017,,,,,,,,,,
68.1789866,-39.7908744,77156829,,,,,,,,,,
68.1364792,-38.9682973,77156657,04323274-3858060,,,,,,,,,
67.984371,-34.4555327,170729775,04315623-3427189,,,,,,,,,
67.418582,-28.1972149,178879588,04294044-2811501,,,,,,,,,
67.4128615,22.8825674,18310799,04293897+2252579,,,,,,,,,
67.2228465,-21.4820568,139733308,04285348-2128548,,,,,,,,,
66.3709016,-30.6004362,170634116,04252901-3036016,,,,,,,,,
66.248142,39.460602,353459965,04245952+3927382,,,,,,,,,
66.2363638,18.8273617,17409453,04245669+1849387,,,,,,,,,
65.9796504,27.8223701,58542531,04235514+2749213,,,,,,,,,
65.469614,21.3532633,17307715,,,,,,,,,,
65.4695814,57.8172095,8400842,04215269+5749018,,,,,,,,,
65.280648,48.8198312,470381900,04210733+4849116,,,,,,,,,
65.2383065,-68.1026875,29781292,04205712-6806095,,,,,,,,,
64.1902212,-12.0848643,70899085,,,,,,,,,,
64.1839982,-26.7664071,179034327,04164419-2645571,,,,,,,,,
64.1309096,-28.3157909,44898913,,,,,,,,,,
63.9283394,29.166542,56658270,04154278+2909597,,,,,,,,,
63.7562662,-22.1163901,139528693,04150149-2206591,,,,,,,,,
63.374706,-69.2265926,25155310,04132972-6913365,,,,,,,,,
63.2739346,15.2477027,434226736,04130560+1514520,,,,,,,,,
63.2662165,20.9151568,16005254,04130384+2054550,,,,,,,,,
63.2182348,24.2047218,56520147,04125232+2412185,,,,,,,,,
62.966385,-37.93973,257605131,04115194-3756232,,,,,,,,,
62.670422,24.4016558,56399553,04104086+2424061,,,,,,,,,
62.6160813,-45.8982434,152476657,04102785-4553535,,,,,,,,,
62.1992072,67.1165264,102713734,04084777+6706595,,,,,,,,,
61.9410587,-25.2088028,44792534,04074585-2512312,,,,,,,,,
61.6862197,-16.7557546,332558858,04064468-1645199,,,,,,,,,
61.6578005,-25.3496674,44745133,04063786-2520589,,,,,,,,,
61.4012482,-14.9267458,332534326,04053628-1455364,,,,,,,,,
61.331654,20.1570318,15756231,04051959+2009256,,,,,,,,,
60.9493919,-25.4089214,44737596,04034783-2524320,,,,,,,,,
60.9482779,-19.0568182,178289267,04034760-1903242,,,,,,,,,
60.7929729,16.347166,243014114,04031027+1620509,,,,,,,,,
60.7483361,9.2077676,407966340,,,,,,,,,,
60.4246951,60.8913677,328513434,04014183+6053297,,,,,,,,,
60.3855387,-20.4509991,178284730,04013254-2027039,,,,,,,,,
60.3752402,15.6251296,242993844,04012997+1537300,,,,,,,,,
60.1998256,-54.5929177,198008005,04004794-5435342,,,,,,,,,
59.9013782,15.5587994,242988068,03593637+1533320,,,,,,,,,
59.8903081,21.2985263,14227229,03593351+2117552,,,,,,,,,
59.464829,18.4649505,14160842,03575144+1827551,,,,,,,,,
59.3094816,22.3783373,14156936,03571426+2222422,,,,,,,,,
59.1527391,22.4724517,14111411,03563656+2228216,,,,,,,,,
59.037486,13.5590288,242961495,03560900+1333334,,,,,,,,,
58.7967878,23.7567524,14078624,03551125+2345245,,,,,,,,,
58.4290113,-34.3282716,166833457,03534291-3419414,,,,,,,,,
58.2691796,17.9069486,440724456,03530460+1754255,,,,,,,,,
58.2639299,-30.8046405,166806344,03530331-3048164,,,,,,,,,
58.003631,19.3909877,440701570,03520082+1923283,,,,,,,,,
57.6572277,-15.0262251,279401253,03503769-1501339,,,,,,,,,
57.4854562,14.5020556,59040029,03495652+1430080,,,,,,,,,
57.3389409,-60.7871861,237922465,03492133-6047137,,,,,,,,,
57.0671234,20.4594885,440687723,03481599+2027347,,,,,,,,,
56.3906096,37.1122803,201186294,03453363+3706438,,,,,,,,,
56.337007,60.350917,392681545,03452100+6021033,,,,,,,,,
55.9336392,-65.19378,388104525,03434402-6511378,,,,,,,,,
55.8093566,16.6344396,434133930,03431422+1638044,,,,,,,,,
55.4590314,-62.7672667,425997655,03415036-6246014,,,,,,,,,
55.4442857,18.2684913,640381384,,,,,,,,,,
55.2559307,13.5191871,435339558,03410141+1331098,,,,,,,,,
55.2296156,20.7360891,114031109,03405510+2044100,,,,,,,,,
55.228521,12.572448,435339847,03405481+1234216,,,,,,,,,
54.819538,-42.7630276,100990000,03391676-4245452,,,,,,,,,
54.7514566,19.1199667,113979956,03390038+1907126,,,,,,,,,
54.3882661,10.0577464,399967279,03373314+1003283,,,,,,,,,
53.6511231,20.5990205,26123781,03343623+2035574,,,,,,,,,
53.1594266,-81.250745,350153977,03323821-8115026,,,,,,,,,
52.8888524,22.4348186,26078330,03313333+2226055,,,,,,,,,
52.8180374,-23.8197924,257567854,03311633-2349109,,,,,,,,,
52.5035514,17.5841081,435279748,03300086+1735032,,,,,,,,,
52.3420548,22.2993491,26017005,03292204+2217577,,,,,,,,,
52.2917315,-31.3628665,142937186,,,,,,,,,,
51.6572691,40.8172704,194736418,03263773+4049029,,,,,,,,,
51.6403449,-43.6136649,404518509,03263368-4336489,,,,,,,,,
51.5531053,18.6355718,25958378,03261265+1838081,,,,,,,,,
51.2284214,-73.9575458,358107516,03245487-7357273,,,,,,,,,
50.5104166,17.2392094,303432813,,,,,,,,,,
50.2752271,25.2972658,28961316,03210600+2517505,,,,,,,,,
49.746545,-46.458025,153078576,03185915-4627273,,,,,,,,,
49.562173,-41.3020235,159951311,03181493-4118077,,,,,,,,,
49.2626428,-42.2441492,153065527,,,,,,,,,,
49.178124,15.6563542,333657795,,,,,,,,,,
48.4354731,25.1973548,35022727,03134450+2511506,,,,,,,,,
47.7285242,-73.531972,358070912,03105467-7331556,,,,,,,,,
47.3841872,-34.1984808,209464063,03093220-3411530,,,,,,,,,
47.3689472,30.6733817,85593751,03092855+3040249,,,,,,,,,
46.8186159,-31.1629951,209459275,03071649-3109455,,,,,,,,,
46.7806502,40.147174,186810676,03070731+4008503,,,,,,,,,
46.2926368,-21.9336472,257527578,03051020-2156011,,,,,,,,,
45.9564744,83.5874273,428679607,03034874+8335152,,,,,,,,,
45.4624781,-16.5944956,98796344,,,,,,,,,,
45.4011794,69.2299235,376353509,03013623+6913476,,,,,,,,,
44.3388743,76.5514045,396562848,,,,,,,,,,
43.884794,-34.9779745,91555165,,,,,,,,,,
43.8284749,-79.4147039,394357918,,,,,,,,,,
43.6880738,-10.8980242,382391899,02544513-1053530,,,,,,,,,
43.4344615,69.101345,408618999,02534440+6906050,,,,,,,,,
43.3161555,0.0523366,439867639,02531581+0003087,,,,,,,,,
42.9849779,-30.8140609,178155732,,,,,,,,,,
42.7217412,29.0222492,436875934,02505320+2901206,,,,,,,,,
42.5582023,25.3335334,436873727,02501388+2520010,,,,,,,,,
42.4366123,71.7530882,302773669,02494447+7145115,,,,,,,,,
42.2915093,-58.0246828,207110080,02490995-5801290,,,,,,,,,
42.2476999,-14.5372835,29960110,,,,,,,,,,
41.6391598,-0.4641252,35857242,02463338-0027501,,,,,,,,,
41.0400779,-30.1690785,122612091,02440959-3010085,,,,,,,,,
40.1798608,1.1996757,318753380,,,,,,,,,,
39.8976689,-50.0081934,166836920,02393544-5000288,,,,,,,,,
39.4297435,80.2673838,279947414,02374306+8016028,,,,,,,,,
39.2823371,54.8512152,245509452,02370772+5451046,,,,,,,,,
38.4706782,-10.6573827,4672985,02335291-1039262,,,,,,,,,
38.3691648,56.025708,245392284,02332859+5601325,,,,,,,,,
38.361569,41.0134321,139375960,02332674+4100483,,,,,,,,,
38.2712534,-10.352178,4646810,,,,,,,,,,
38.1209678,-78.0236828,299799658,02322848-7801256,,,,,,,,,
37.1978356,-80.8991053,299798795,,,,,,,,,,
37.1555223,-7.0606675,1129033,02283722-0703384,,,,,,,,,
36.8678846,-27.6361171,120896927,,,,,,,,,,
36.7758112,-50.2844247,166739520,02270610-5017042,,,,,,,,,
36.7127375,37.5504441,129979528,02265106+3733017,,,,,,,,,
36.1561463,-65.0001957,382602147,02243746-6459599,,,,,,,,,
35.3834942,32.2460441,285272237,02213197+3214461,,,,,,,,,
35.2157609,-1.8260419,332911893,02205177-0149337,,,,,,,,,
35.2135563,23.5204408,246965431,02205119+2331149,,,,,,,,,
33.1540208,-35.3909182,70524163,02123692-3523272,,,,,,,,,
33.1310921,51.7787754,250707118,02123147+5146435,,,,,,,,,
32.782085,2.4181937,270380593,02110763+0225050,,,,,,,,,
32.534687,-31.0706272,70513361,,,,,,,,,,
31.9091639,-20.661843,268766053,02073820-2039426,,,,,,,,,
31.6907424,-81.247376,394287035,02064558-8114504,,,,,,,,,
31.0427614,46.6878512,292152376,02041028+4641162,,,,,,,,,
30.9050061,21.2813274,306263608,,,,,,,,,,
29.2634506,0.7588247,422655579,01570320+0045318,,,,,,,,,
28.7157956,-29.4217086,33595516,01545169-2925186,,,,,,,,,
28.2825719,52.0539209,354469661,01530777+5203140,,,,,,,,,
26.7932253,3.1329325,293457754,01471037+0307587,,,,,,,,,
26.632936,2.700389,293435336,01463185+0242019,,,,,,,,,
26.3389717,77.7901231,395393265,01452120+7747244,,,,,,,,,
26.2092533,-18.4013844,164767175,,,,,,,,,,
24.6051389,-55.7720006,230982885,01382504-5546194,,,,,,,,,
24.1678686,-50.659308,158623531,01364035-5039330,,,,,,,,,
23.5934253,-66.6763495,52368076,,,,,,,,,,
23.5214497,-14.4191493,54002556,01340514-1425090,,,,,,,,,
23.507315,65.5139877,389900760,,,,,,,,,,
22.4458116,-60.7399096,237913194,01294694-6044238,,,,,,,,,
22.1679816,53.6860778,308120029,01284037+5341105,,,,,,,,,
21.9217346,72.2966148,422756130,01274094+7217472,,,,,,,,,
21.8711012,38.9681137,189380158,01272906+3858053,,,,,,,,,
21.1861778,21.5130638,456862677,01244468+2130469,,,,,,,,,
21.1061587,1.7049101,399731211,01242543+0142176,,,,,,,,,
21.0651251,32.8107,61205803,01241564+3248387,,,,,,,,,
20.9224567,-8.7017944,10837041,,,,,,,,,,
20.7789809,0.8890076,399722652,01230698+0053210,,,,,,,,,
20.4998403,0.7509701,399702475,01215987+0045044,,,,,,,,,
20.4384281,-46.7147234,262530407,,,,,,,,,,
20.2148196,66.0722009,352682207,01205143+6604202,,,,,,,,,
20.1660113,-86.979965,394722182,01203986-8658476,,,,,,,,,
19.6101417,6.8167277,610976842, ,,,,,,,,,
19.5505861,2.7027847,380907135,01181213+0242102,,,,,,,,,
19.4722574,5.4711996,380887434,,,,,,,,,,
19.4493823,6.8688469,376939759,01174783+0652080,,,,,,,,,
19.4418282,11.3684915,376938120,01174602+1122067,,,,,,,,,
19.3047733,9.5012663,376936928,01171307+0930050,,,,,,,,,
19.1146441,49.2331382,240968774,,,,,,,,,,
19.0766985,-20.9532772,439456714,,,,,,,,,,
18.9953122,21.6169065,411608801,01155884+2137010,,,,,,,,,
18.4700795,6.1238647,376905329,01135281+0607261,,,,,,,,,
18.4241015,3.0970732,388811663,,,,,,,,,,
18.3443908,8.9874328,376879419,01132260+0859152,,,,,,,,,
18.2999964,7.0130302,376879052,01131201+0700471,,,,,,,,,
18.0485164,-56.9253875,206541859,01121157-5655316,,,,,,,,,
17.6412694,1.5784137,388801714,01103382+0134416,,,,,,,,,
17.47474,25.6816494,15692883,01095397+2540540,,,,,,,,,
17.3825067,-0.5177539,248351386,01093180-0031031,,,,,,,,,
16.7786879,-75.1989452,183120439,01070679-7511559,,,,,,,,,
16.7615005,6.588798,257802602,01070274+0635198,,,,,,,,,
16.6550286,10.1897385,257801011,01063719+1011231,,,,,,,,,
16.6538724,19.2249195,243185500,,,,,,,,,,
16.4625203,11.7537171,257774438,01055095+1145123,,,,,,,,,
16.2274724,7.2692169,380884458,01045457+0716093,,,,,,,,,
16.1849423,74.3313055,468574941,01044435+7419527,,,,,,,,,
15.7885904,35.3890405,174328045,01030925+3523208,,,,,,,,,
15.6543938,51.3038918,240823272,01023706+5118143,,,,,,,,,
15.5518893,-61.7561333,234523599,01021226-6145216,,,,,,,,,
15.2181412,-24.4239934,63898957,01005222-2425260,,,,,,,,,
15.2175909,0.425966,344661825,01005219+0025334,,,,,,,,,
15.006077,-58.9047242,322307342,01000141-5854172,,,,,,,,,
14.8759777,4.2277722,344657681,00593025+0413402,,,,,,,,,
14.8268138,-19.7711643,268532343,00591837-1946165,,,,,,,,,
14.6903464,1.382807,257436461,,,,,,,,,,
14.5176494,-0.193258,423358488,00580427-0011353,,,,,,,,,
14.1142611,48.6375168,306955329,00562725+4838153,,,,,,,,,
13.4321524,7.9952914,266030192,00534368+0759432,,,,,,,,,
13.1943679,9.6929181,266017624,00524666+0941345,,,,,,,,,
13.1403998,3.5077702,257435562,00523368+0330277,,,,,,,,,
13.0800239,10.7947051,266015990,00521914+1047409,,,,,,,,,
13.0009159,34.728402,53728859,00520018+3443422,,,,,,,,,
12.9908008,13.0783712,58825110,00515779+1304423,,,,,,,,,
12.8452963,8.8675474,266014079,00512286+0852034,,,,,,,,,
12.8419374,59.5758606,312548829,00512203+5934330,,,,,,,,,
